product,organic,avg_combined_mrl_ratio,median_combined_mrl_ratio,p90_combined_mrl_ratio,p95_combined_mrl_ratio,avg_substances_found,median_substances_found,p90_substances_found,p95_substances_found,samples
Grape seed oil,0,22.41648888888889,24.3,27.04068888888889,27.404622222222223,8.4,8.0,10.8,11.399999999999999,5
Grapefruits,0,0.24965087983149803,0.02766666666666667,0.5662650793650793,0.8433142857142857,1.428867046042421,1.0,4.0,5.0,1933
Grapefruits,1,0.10748050887021475,0.0,0.36125357142857173,0.9058015873015872,0.5882352941176471,0.0,1.8000000000000007,3.599999999999998,17
Grapefruits and similar-,0,0.6698686271730915,0.12520833333333334,0.4956583333333335,1.6451749999999978,1.9761904761904763,2.0,3.0,4.0,84
Grapefruits and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Grapes and similar fruits,0,0.3062666666666667,0.3062666666666667,0.45288000000000006,0.47120666666666666,5.0,5.0,5.8,5.9,2
Greater galangal roots,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Greek bush basil,0,0.19568666666666668,0.19568666666666668,0.19568666666666668,0.19568666666666668,4.0,4.0,4.0,4.0,1
Green onions,0,0.47620943977591035,0.0,0.3556780000000008,1.4793999999999994,0.45588235294117646,0.0,2.0,2.6499999999999986,68
Groats,0,0.47866666666666663,0.438,0.5644,0.5801999999999999,1.0,1.0,1.0,1.0,3
Ground cherries (physalis etc.),0,2.967431372549019,0.0015,3.499850000000003,15.201916666666643,1.0588235294117647,1.0,3.0,3.1999999999999993,17
Guar beans (dry),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Guavas,0,5.747857142857143,4.07,11.030000000000003,17.968999999999994,1.7142857142857142,1.5,3.700000000000001,4.0,14
Guavas and similar-,0,0.52725,0.0,1.4763000000000004,1.7926499999999992,0.75,0.0,2.1000000000000005,2.549999999999999,4
Guinea-fowl fresh meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
"Ham, pork",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
"Hard cheese (cheddar, emmental type)",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
"Hard cheese (cheddar, emmental type)",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hazelnut infusion leaves,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hazelnuts,0,0.013888888888888888,0.0,0.0,0.08675000000000005,0.06944444444444445,0.0,0.0,1.0,72
Hazelnuts,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Hazelnuts and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Head cabbages,0,10.094568817048145,0.0,0.06440000000000089,6.899999999999989,13.06060606060606,0.0,1.0,3.1999999999999886,297
Head cabbages,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Head cabbages and similar-,0,0.055222499999999994,0.0,0.002910000000000007,0.012,0.15,0.0,1.0,1.0,40
Head cabbages and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Head lettuces,0,0.06376368520859671,0.009729999999999999,0.13715828571428568,0.29147933333333326,2.3451327433628317,2.0,6.0,7.0,113
Head lettuces,1,0.016280952380952382,0.00025,0.048592857142857146,0.06574642857142857,0.5,0.5,1.0,1.0,6
Hedgehog mushrooms,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hemp infusion leaves,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hemp seeds,0,0.1,0.0,0.2800000000000001,0.33999999999999986,0.25,0.0,0.7000000000000002,0.8499999999999996,4
Hemp seeds,1,0.14833333333333334,0.0,0.41533333333333344,0.5043333333333332,0.25,0.0,0.7000000000000002,0.8499999999999996,4
Hen egg mixed whole,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
Hen egg yolk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
"Hen egg yolk, dried",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hen eggs,0,5.63847320261438,0.0,0.1,0.35950000000000043,6.993761140819965,0.0,1.0,1.0,1122
Hen eggs,1,0.038684210526315786,0.0,0.0,0.025,0.05263157894736842,0.0,0.0,0.25,76
Herbal infusion extracts (RPC derivatives),0,0.30953,0.00109,0.9275,1.38875,0.6666666666666666,1.0,1.0,1.0,6
Herbal infusion extracts (RPC derivatives),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Herbal infusion materials from any other parts of the plant,0,0.3369312169312169,0.0,0.0,2.0199999999999987,0.08994708994708994,0.0,0.0,1.0,189
Herbal infusion materials from leaves and herbs,0,1.9560027777777778,0.0,6.844595000000005,12.913999999999993,0.7777777777777778,0.0,2.3000000000000007,3.1499999999999986,18
Herbal infusion materials from leaves and herbs,1,0.046,0.0,0.04599999999999984,0.25299999999999956,0.1,0.0,0.09999999999999964,0.5499999999999989,10
"Herbal infusions specific for infants and young children, dry",1,1560.0,1560.0,1560.0,1560.0,1.0,1.0,1.0,1.0,1
Hibiscus infusion flowers,0,5.06,4.5,8.644,9.161999999999999,2.3333333333333335,2.0,3.6,3.8,3
Hibiscus infusion flowers,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Holy basil,0,0.2368095238095238,0.2368095238095238,0.2368095238095238,0.2368095238095238,3.0,3.0,3.0,3.0,1
Holy basil,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Honey,0,0.0697404255319149,0.0,0.01,0.24,0.1267345050878816,0.0,1.0,1.0,1081
Honey,1,0.028076923076923076,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,52
"Honey, blended",0,108.02341666666666,118.92466666666667,119.70766666666667,119.78116666666666,266.75,294.0,297.0,297.0,8
"Honey, monofloral",0,9.761000595238094,0.0,1.1467999999999956,119.13466666666667,24.042857142857144,0.0,3.0,294.0,280
"Honey, monofloral",1,0.0003252032520325203,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,41
"Honey, polyfloral",0,2.9266682170542633,0.0,0.13919999999999977,0.7719999999999994,7.116279069767442,0.0,1.0,2.0,215
"Honey, polyfloral",1,0.10434782608695652,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,23
Honeydew honey,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Honeydew honey,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Hop sprouts,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Hops,0,0.7593366190476191,0.6100555555555556,1.6135988888888897,1.968794444444444,6.92,7.0,10.0,10.799999999999997,25
Hops,1,1.0607199999999999,0.0,3.18216,4.242879999999999,0.6,0.0,1.8000000000000003,2.3999999999999995,5
Horse fresh meat,0,3.6363636363636364e-05,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,55
Horse kidney,0,0.08,0.0,0.192,0.21599999999999997,0.3333333333333333,0.0,0.8,0.8999999999999999,3
Horse liver,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
"Horse meat, dried",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Horse mushrooms,0,0.028333333333333335,0.0,0.017733333333333347,0.1159999999999997,0.3333333333333333,0.0,1.0,1.0,45
"Horse, fresh fat tissue",0,0.14646666666666666,0.0,0.6042,0.7218999999999995,0.26666666666666666,0.0,1.0,1.299999999999999,15
Horseradish roots,0,0.22000000000000003,0.266,0.3976,0.4255999999999999,0.6923076923076923,1.0,1.0,1.0,13
Horseradish roots,1,0.21066666666666667,0.296,0.328,0.332,0.6666666666666666,1.0,1.0,1.0,3
Horseradish roots spice and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Huckleberries,0,0.05745969215969216,0.016625,0.131,0.19285833333333335,1.9653679653679654,1.0,4.0,6.0,231
Huckleberries,1,0.034095238095238095,0.0,0.15,0.154,0.23809523809523808,0.0,1.0,1.0,21
Indian rice grain,0,0.3203888888888889,0.020166666666666666,0.7568333333333334,0.8489166666666665,1.0,1.0,1.8,1.9,3
Indian rice grain,1,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,1
Infant and follow-on formulae,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"Infant formula, based on protein hydrolysates, powder",0,53.166255485,0.0,321.8,340.95000000000005,0.4,0.0,1.0,1.0,20
"Infant formula, milk and soya-based, powder",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"Infant formula, milk-based, liquid",0,8.69037558685446,0.0,13.5,15.2,9.732394366197184,0.0,17.0,19.0,71
"Infant formula, milk-based, liquid",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
"Infant formula, milk-based, powder",0,17.683741819469027,0.0,0.25565213999999975,6.199999999999974,0.1592920353982301,0.0,1.0,1.0,113
"Infant formula, milk-based, powder",1,57.15866786153846,0.0,335.0,399.75,0.19230769230769232,0.0,1.0,1.0,26
Infant formulae,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
Infant formulae,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
"Infant formulae, liquid",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
"Infant formulae, powder",0,102.4417724137931,0.0,434.0,441.0,0.4482758620689655,0.0,1.0,1.5999999999999979,29
"Infant formulae, powder",1,0.4276249999999999,0.0,1.23804,1.6055949999999994,0.6666666666666666,0.0,2.0,2.0,12
Insects and arachnids (including species only consumed outside EU),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Instant coffee powder,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Isolated proteins and other protein products,0,0.06,0.06,0.06,0.06,1.0,1.0,1.0,1.0,1
Isolated proteins and other protein products,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jack beans (dry),0,0.06673333333333334,0.007333333333333333,0.19253333333333333,0.25126666666666664,0.6,1.0,1.0,1.0,5
Jackfruits,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Jambuls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Japanese plums,0,221.96989523809523,212.04034444444446,236.9113196825397,240.02019158730158,289.0,272.0,312.8,317.9,3
Jasmine infusion flowers and similar-,0,0.7899999999999999,0.7899999999999999,0.7899999999999999,0.7899999999999999,2.0,2.0,2.0,2.0,1
Jerusalem artichokes,0,0.009972727272727274,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,22
Jerusalem artichokes,1,0.12944,0.1732,0.24,0.246,0.6,1.0,1.0,1.0,5
Jew's ears,0,1.0925,1.0925,1.7385,1.8192499999999998,1.5,1.5,1.9,1.95,2
"Juice concentrate, apple",0,0.3666312499999999,0.029716666666666666,0.16166666666666668,1.3816666666666664,1.125,1.0,2.5,3.75,16
"Juice concentrate, black currant",0,0.161125,0.161125,0.161125,0.161125,2.0,2.0,2.0,2.0,1
"Juice concentrate, orange",0,0.05053571428571429,0.021607142857142856,0.13,0.13999999999999999,1.1666666666666667,1.0,2.5,2.75,6
"Juice concentrate, peach",0,0.9860833333333334,0.9860833333333334,1.3868166666666668,1.4369083333333335,7.0,7.0,7.0,7.0,2
"Juice concentrate, plum",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Juice concentrate, strawberry",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Juice concentrate, strawberry",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Juice concentrate, sweet cherry",0,0.0032,0.0032,0.0032,0.0032,1.0,1.0,1.0,1.0,1
"Juice, apple",0,6.17464962962963,0.004433333333333333,0.0952,0.24993333333333334,9.657657657657658,1.0,2.0,6.0,111
"Juice, apple",1,0.03088875,0.0,0.047,0.129,0.3125,0.0,1.0,1.0,16
"Juice, black currant",0,0.023058333333333333,0.023058333333333333,0.023058333333333333,0.023058333333333333,6.0,6.0,6.0,6.0,1
"Juice, black currant",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Juice, carrot",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"Juice, carrot",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
"Juice, citrus",0,0.00275,0.00275,0.00275,0.00275,1.0,1.0,1.0,1.0,1
"Juice, cranberry",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Juice, cranberry",1,0.0409,0.0409,0.04434,0.04477,1.0,1.0,1.0,1.0,2
"Juice, elderberry",0,0.0652,0.0652,0.0652,0.0652,1.0,1.0,1.0,1.0,1
"Juice, elderberry",1,0.1958,0.1958,0.1958,0.1958,1.0,1.0,1.0,1.0,1
"Juice, grape",0,10.247069047619048,0.00673,0.01777,40.97729285714286,16.1875,1.0,1.0,62.5,16
"Juice, grape",1,0.013679999999999998,0.0,0.03596,0.039479999999999994,0.4,0.0,1.0,1.0,5
"Juice, grapefruit",0,82.18824894179893,0.0135,197.23761746031747,221.8906321428571,108.66666666666667,1.0,259.40000000000003,291.7,3
"Juice, lemon",0,0.003967481203007519,0.0,0.010069999999999997,0.012558214285714273,0.5789473684210527,0.0,1.0,1.1999999999999957,19
"Juice, lemon",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
"Juice, lime",0,0.0018666666666666666,0.002,0.0044,0.004759999999999999,0.5333333333333333,1.0,1.0,1.0,15
"Juice, lime",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
"Juice, mango",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Juice, mixed fruit",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Juice, nectarine",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Juice, orange",0,5.31396731836366,0.00475,0.07260714285714284,0.08645535714285713,8.089430894308943,1.0,3.0,4.0,123
"Juice, orange",1,0.0009166666666666666,0.0,0.002199999999999999,0.004766666666666662,0.125,0.0,0.2999999999999998,0.6499999999999995,8
"Juice, peach",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"Juice, pear",0,0.022586666666666665,0.0,0.06788,0.11005999999999985,0.2,0.0,1.0,1.0,15
"Juice, pear",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Juice, pineapple",0,0.015477799227799226,0.02205,0.027639999999999998,0.029099999999999997,0.6756756756756757,1.0,1.0,1.0,37
"Juice, pineapple",1,0.020416666666666666,0.0277,0.032380000000000006,0.032965,0.6666666666666666,1.0,1.0,1.0,3
"Juice, pomegranate",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
"Juice, tomato",0,53.45350850340136,0.011,180.85534603174605,199.34752222222218,80.57142857142857,1.0,271.8,297.8999999999999,7
"Juice, tomato",1,0.10200000000000001,0.128,0.1454,0.1487,0.75,1.0,1.0,1.0,4
Kaffir lime leaves,0,45.70283333333333,45.70283333333333,45.70283333333333,45.70283333333333,6.0,6.0,6.0,6.0,1
Kaffir lime leaves,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kaffir limes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kaki,0,0.7061628512228019,0.00742726736,1.1943777777777786,2.1001972222222243,1.0217391304347827,1.0,3.0,4.0,92
Kaki,1,0.5304761904761904,0.0,1.8453333333333335,1.8793333333333333,0.5714285714285714,0.0,2.0,2.0,7
Kaki and similar-,0,0.235519341563786,0.0,0.24444444444444444,0.42616666666666586,0.5,0.0,1.0,2.0,54
Kaki and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kales and similar-,0,17.488172306349206,0.015,9.573,223.53196111111112,21.83,1.0,5.1000000000000085,270.05,100
Kales and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Kefir,0,0.0265,0.0265,0.0265,0.0265,1.0,1.0,1.0,1.0,1
Khorasan wheat grain,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kidney bean (dry seeds),0,0.23425500000000002,0.18,0.44850000000000007,0.5718249999999999,0.9,1.0,2.0,2.0,40
Kidney bean (dry seeds),1,0.0757,0.0,0.22710000000000002,0.30279999999999996,0.2,0.0,0.6000000000000001,0.7999999999999998,5
"Kiwi fruits (green, red, yellow)",0,5.031784000306654,0.0,0.34459999999999974,1.0914600000000014,6.665133394664213,0.0,2.0,4.0,1087
"Kiwi fruits (green, red, yellow)",1,0.037867188552188555,0.0,0.0806,0.10489499999999997,0.29292929292929293,0.0,1.0,1.0,99
Kiwi fruits and similar-,0,0.05684863782051282,0.0,0.13333333333333333,0.1984333333333333,0.5576923076923077,0.0,2.0,2.0,104
Kiwi fruits and similar-,1,4.5833333333333334e-05,0.0,0.00017550000000000006,0.0002669999999999999,0.16666666666666666,0.0,0.9000000000000004,1.0,12
Kiwiberries,0,0.0038499999999999997,0.0,0.00924,0.010394999999999998,0.6666666666666666,0.0,1.6,1.7999999999999998,3
Kohlrabi leaves,0,0.6701336219336219,0.0054666666666666665,0.5037142857142857,3.6518571428571427,1.0909090909090908,1.0,2.0,2.0,11
Kohlrabi leaves,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Kohlrabies,0,12.456509683281412,0.0,0.10014,77.89912777777663,15.5,0.0,1.700000000000017,97.59999999999854,214
Kohlrabies,1,0.001186111111111111,0.0,0.0027600000000000064,0.009642499999999995,0.1111111111111111,0.0,0.3000000000000007,1.0,18
Kumquats,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Kumquats,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lamb fresh meat,0,0.009444444444444443,0.0,0.0,0.025499999999999756,0.05555555555555555,0.0,0.0,0.14999999999999858,18
Lamb fresh meat,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lamb's lettuces,0,0.09210118078326658,0.017954761904761904,0.21318666666666686,0.4355411904761902,2.2009345794392523,2.0,5.0,6.0,214
Lamb's lettuces,1,0.07481692546583851,0.010745000000000001,0.1849,0.21041500000000002,1.0869565217391304,1.0,2.0,2.75,46
Lamb's lettuces and similar-,0,0.034609523809523805,0.034609523809523805,0.06229714285714285,0.06575809523809523,2.0,2.0,3.6,3.8,2
Langsats,0,771.1,771.1,1387.98,1465.09,1.5,1.5,2.7,2.8499999999999996,2
Laurel,0,0.34375757575757576,0.0,1.6028571428571428,1.6114285714285714,0.6363636363636364,0.0,2.0,2.5,11
Leafy brassica,0,1.3061968253968255,0.0,3.6183682539682547,4.324120634920634,1.4,0.0,3.8000000000000003,4.3999999999999995,5
Leafy vegetables,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Leeks,0,3.4195576572871578,0.0009555555555555556,0.12670666666666705,0.28215000000000046,5.293939393939394,1.0,4.0,5.0,330
Leeks,1,0.003925,0.0,0.017000000000000022,0.030600000000000002,0.15,0.0,1.0,1.0,20
Leeks and similar-,0,0.0004938271604938272,0.0,0.0008888888888888897,0.0026666666666666653,0.1111111111111111,0.0,0.20000000000000018,0.5999999999999996,9
Leeks and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"Legumes fresh seeds (beans, peas etc.)",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Legumes with pod,0,0.00019207683073229291,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,119
Lemon balm,0,0.6019,0.6019,0.6019,0.6019,3.0,3.0,3.0,3.0,1
Lemon essence,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lemongrass,0,0.12665625,0.0,0.2876,0.7774,0.3125,0.0,1.0,1.25,16
Lemongrass,1,4e-05,4e-05,4e-05,4e-05,1.0,1.0,1.0,1.0,1
Lemons,0,1.7987515853987233,0.027999999999999997,0.775161111111112,1.9658219246031767,2.743913043478261,1.0,4.0,5.0,4600
Lemons,1,0.005862237442922374,0.0,0.0,0.0,0.0958904109589041,0.0,0.0,0.0,146
Lemons and similar-,0,0.3081632016036655,0.12673333333333334,0.8425471428571433,1.0069249999999994,1.7525773195876289,1.0,4.0,5.0,97
Lemons and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Lentil (young pods),0,2.088166666666667,2.088166666666667,3.5427,3.7245166666666667,1.5,1.5,1.9,1.95,2
Lentils (dry),0,0.6996614130434782,0.022166666666666668,1.4492000000000074,2.461669999999999,1.2228260869565217,1.0,3.0,4.0,184
Lentils (dry),1,0.13885423728813562,0.0,0.1808000000000003,1.4871999999999994,0.3728813559322034,0.0,1.2000000000000028,2.0,59
Lentils (dry) and similar-,0,0.005294117647058823,0.0,0.0,0.017999999999999936,0.11764705882352941,0.0,0.0,0.3999999999999986,17
Lentils (dry) and similar-,1,0.013333333333333334,0.0,0.04,0.06,0.16666666666666666,0.0,0.5,0.75,6
Lentils (without pods),0,0.13076923076923078,0.0,0.0,0.6799999999999976,0.07692307692307693,0.0,0.0,0.3999999999999986,13
Lentils (without pods),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
"Lentils, fresh",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Lesser galangal roots,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lettuces (generic),0,0.227577667703154,0.0020499999999999997,0.49071157142857164,1.2329599999999994,1.6805194805194805,1.0,5.0,6.0,385
Lettuces (generic),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Lettuces and similar-,0,39.55003600378975,0.006666666666666667,212.19266666666633,238.41315714285713,54.24913494809689,2.0,281.99999999999943,323.0,289
Lettuces and similar-,1,0.07121666666666666,0.0,0.07721666666666643,0.3909416666666659,0.3,0.0,1.0999999999999996,1.549999999999999,10
Lima beans (dry),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lima beans (with pods),0,0.256,0.256,0.256,0.256,4.0,4.0,4.0,4.0,1
Lime infusion flowers,0,25.462200000000003,25.462200000000003,25.462200000000003,25.462200000000003,4.0,4.0,4.0,4.0,1
Lime infusion flowers and similar-,0,0.5721644444444445,0.44,1.0326,1.1267999999999998,1.8,1.0,3.0,3.0,5
Limes,0,0.6789021612466125,0.12375,1.4363480000000002,2.596510238095235,3.0365853658536586,3.0,7.0,8.849999999999994,164
Limes,1,0.02781766381766382,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,39
Limes and similar-,0,0.22236829805996472,0.2166,0.508,0.52318,1.8148148148148149,1.0,5.0,5.699999999999999,27
Limes and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Lingonberries,0,0.058,0.058,0.058,0.058,1.0,1.0,1.0,1.0,1
Linseed oil,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Linseeds,0,0.7009051000690131,0.0,0.44345,0.7773299999999953,0.4434782608695652,0.0,1.0,2.0,230
Linseeds,1,0.20653287037037038,0.0,0.48323333333333335,0.5133083333333333,0.4444444444444444,0.0,1.0,1.0,144
Linseeds and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Linseeds and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Liquid egg products,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Litchis,0,29.833565217391307,3.8,45.26440000000001,50.0193,4.173913043478261,1.0,10.0,10.0,23
Lollo rosso,0,0.14460507936507935,0.005666666666666667,0.11528833333333333,0.237,2.0,1.0,4.0,7.0,21
Lollo rosso,1,0.001142,0.0,0.0034260000000000002,0.004567999999999999,0.2,0.0,0.6000000000000001,0.7999999999999998,5
Longans,0,32.346428571428575,34.8,65.375,67.0025,6.428571428571429,6.0,10.200000000000001,11.099999999999998,7
Loquats,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lovage leaves,0,0.7224897321428572,0.046939880952380955,1.7650466666666662,3.2518733333333314,3.375,2.5,7.8999999999999995,8.95,8
Macadamias,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Main-crop potatoes,0,0.11297594420951564,0.0,0.24937142857142852,0.33991238095238085,0.685971685971686,0.0,2.0,3.0,777
Main-crop potatoes,1,0.06436424242424242,0.0,0.2402,0.29699999999999993,0.35454545454545455,0.0,1.0,1.0,110
Maize and similar-,0,0.004171052631578948,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,152
Maize flour,0,0.14304012345679012,0.0,0.010500000000000042,0.08143333333333293,0.2037037037037037,0.0,0.7000000000000028,1.3499999999999943,54
Maize flour,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Maize grain,0,12.903975582203685,0.0,0.053400000000000204,46.5586309523785,16.277372262773724,0.0,1.0,55.79999999999694,137
Maize grain,1,65.45306077694237,0.0,255.76625,255.91125,82.0,0.0,322.0,322.0,19
"Maize oil, edible",0,0.010277777777777778,0.0,0.02320000000000001,0.041599999999999984,0.4444444444444444,0.0,1.0,1.0,9
"Maize oil, edible",1,0.01875,0.01875,0.03375,0.035625,0.5,0.5,0.9,0.95,2
Maize semolina,0,0.009125,0.0,0.0,0.037399999999999906,0.08333333333333333,0.0,0.0,0.8499999999999979,24
Maize semolina,1,0.006925925925925926,0.0,0.02226666666666667,0.03413333333333332,0.2222222222222222,0.0,1.0,1.0,9
Maize starch,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Malay pommarosas,0,15.51,15.51,15.51,15.51,5.0,5.0,5.0,5.0,1
Mallard fresh meat,0,2.15,2.15,2.15,2.15,1.0,1.0,1.0,1.0,1
Mallow infusion leaves,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mallow leaves,0,2.8528380952380954,2.8528380952380954,5.135108571428572,5.420392380952381,2.5,2.5,4.5,4.75,2
Malt coffee ingredient,0,0.1805,0.1805,0.32489999999999997,0.34295,0.5,0.5,0.9,0.95,2
Mammals liver,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Mammey apple,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Mandarins,0,1.3095115362699288,0.0755,0.6250533333333333,1.02995,3.0305034913634694,1.0,5.0,6.0,2721
Mandarins,1,0.030765555555555553,0.0,0.04153333333333341,0.2613333333333326,0.36,0.0,1.0,2.5999999999999943,25
Mandarins and similar-,0,0.38377355699855703,0.19688333333333333,0.9009305555555556,1.2248125,2.4204545454545454,2.0,5.0,6.0,176
Mandarins and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Mangoes,0,0.3331494294842538,0.06125,0.5196000000000001,1.5110999999999981,1.351437699680511,1.0,3.0,4.0,313
Mangoes,1,0.0159,0.0,0.04200000000000011,0.14093,0.2777777777777778,0.0,0.6000000000000014,2.1499999999999986,18
Mangoes and similar-,0,0.06826086956521739,0.0,0.2745,0.29824999999999996,0.7391304347826086,0.0,2.0,2.0,23
Mangosteens,0,0.22599999999999998,0.0,0.6779999999999999,1.017,0.3333333333333333,0.0,1.0,1.5,6
Mangosteens,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Marjoram,0,0.20027797619047621,0.07890178571428572,0.49024107142857154,0.5651205357142856,2.5,2.0,4.4,4.699999999999999,4
"Marjoram, dry",0,8.738114417989417,2.6523238095238098,20.173291666666685,44.49555071428567,4.222222222222222,3.0,8.3,9.449999999999996,18
Mascarpone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
